flight_id,airline,source,destination,departure_time,arrival_time,duration,duration_minutes,route,departure_date,arrival_date,departure_hour,arrival_hour,is_overnight
UK101,Vistara,DEL,HYD,2026-04-17 15:00:41.702,2026-04-17 17:43:41.702,02:43:00,163.0,DEL → HYD,2026-04-17,2026-04-17,15,17,False
6F200,IndiGo,HYD,DEL,2026-04-17 14:54:41.703,2026-04-17 19:41:41.703,04:47:00,287.0,HYD → DEL,2026-04-17,2026-04-17,14,19,False
6F162,IndiGo,CCU,BOM,2026-04-17 14:50:41.703,2026-04-17 17:44:41.703,02:54:00,174.0,CCU → BOM,2026-04-17,2026-04-17,14,17,False
SJ197,SpiceJet,HYD,BLR,2026-04-17 14:49:41.703,2026-04-17 17:33:41.703,02:44:00,164.0,HYD → BLR,2026-04-17,2026-04-17,14,17,False
AI174,Air India,DEL,CCU,2026-04-17 14:45:41.703,2026-04-17 17:01:41.703,02:16:00,136.0,DEL → CCU,2026-04-17,2026-04-17,14,17,False
UK090,Vistara,HYD,MAA,2026-04-17 14:44:41.702,2026-04-17 17:24:41.702,02:40:00,160.0,HYD → MAA,2026-04-17,2026-04-17,14,17,False
UK124,Vistara,MAA,BLR,2026-04-17 14:35:41.702,2026-04-17 17:09:41.702,02:34:00,154.0,MAA → BLR,2026-04-17,2026-04-17,14,17,False
AI239,Air India,BOM,HYD,2026-04-17 14:33:41.704,2026-04-17 17:47:41.704,03:14:00,194.0,BOM → HYD,2026-04-17,2026-04-17,14,17,False
UK002,Vistara,CCU,MAA,2026-04-17 14:28:41.700,2026-04-17 19:20:41.700,04:52:00,292.0,CCU → MAA,2026-04-17,2026-04-17,14,19,False
SJ055,SpiceJet,HYD,MAA,2026-04-17 14:17:41.701,2026-04-17 17:56:41.701,03:39:00,219.0,HYD → MAA,2026-04-17,2026-04-17,14,17,False
UK132,Vistara,BOM,DEL,2026-04-17 14:12:41.702,2026-04-17 16:19:41.702,02:07:00,127.0,BOM → DEL,2026-04-17,2026-04-17,14,16,False
6F002,IndiGo,BLR,MAA,2026-04-17 14:11:41.700,2026-04-17 17:34:41.700,03:23:00,203.0,BLR → MAA,2026-04-17,2026-04-17,14,17,False
UK005,Vistara,BOM,MAA,2026-04-17 14:02:41.701,2026-04-17 18:14:41.701,04:12:00,252.0,BOM → MAA,2026-04-17,2026-04-17,14,18,False
6F258,UNKNOWN,BOM,DEL,2026-04-17 13:54:41.703,2026-04-17 16:49:41.703,02:55:00,175.0,BOM → DEL,2026-04-17,2026-04-17,13,16,False
SJ244,SpiceJet,BLR,DEL,2026-04-17 13:51:41.704,2026-04-17 15:39:41.704,01:48:00,108.0,BLR → DEL,2026-04-17,2026-04-17,13,15,False
AI075,Air India,CCU,DEL,2026-04-17 13:51:41.702,2026-04-17 16:49:41.702,02:58:00,178.0,CCU → DEL,2026-04-17,2026-04-17,13,16,False
AI160,Air India,MAA,DEL,2026-04-17 13:41:41.703,2026-04-17 17:01:41.703,03:20:00,200.0,MAA → DEL,2026-04-17,2026-04-17,13,17,False
UK091,Vistara,CCU,BOM,2026-04-17 13:37:41.702,2026-04-17 17:31:41.702,03:54:00,234.0,CCU → BOM,2026-04-17,2026-04-17,13,17,False
UK195,Vistara,HYD,BOM,2026-04-17 13:35:41.703,2026-04-17 16:35:41.703,03:00:00,180.0,HYD → BOM,2026-04-17,2026-04-17,13,16,False
6F044,IndiGo,DEL,HYD,2026-04-17 13:25:41.701,2026-04-17 17:36:41.701,04:11:00,251.0,DEL → HYD,2026-04-17,2026-04-17,13,17,False
6F248,IndiGo,DEL,HYD,2026-04-17 13:25:41.701,2026-04-17 17:36:41.701,04:11:00,251.0,DEL → HYD,2026-04-17,2026-04-17,13,17,False
6F204,IndiGo,DEL,CCU,2026-04-17 13:23:41.703,2026-04-17 16:04:41.703,02:41:00,161.0,DEL → CCU,2026-04-17,2026-04-17,13,16,False
SJ092,SpiceJet,BLR,MAA,2026-04-17 13:19:41.702,2026-04-17 17:56:41.702,04:37:00,277.0,BLR → MAA,2026-04-17,2026-04-17,13,17,False
AI119,Air India,MAA,BLR,2026-04-17 13:15:41.702,2026-04-17 15:57:41.702,02:42:00,162.0,MAA → BLR,2026-04-17,2026-04-17,13,15,False
AI151,Air India,MAA,HYD,2026-04-17 13:14:41.703,2026-04-17 14:10:41.703,00:56:00,56.0,MAA → HYD,2026-04-17,2026-04-17,13,14,False
UK107,Vistara,HYD,BOM,2026-04-17 13:09:41.702,2026-04-17 14:25:41.702,01:16:00,76.0,HYD → BOM,2026-04-17,2026-04-17,13,14,False
SJ019,SpiceJet,BLR,DEL,2026-04-17 13:07:41.701,2026-04-17 15:56:41.701,02:49:00,169.0,BLR → DEL,2026-04-17,2026-04-17,13,15,False
AI052,Air India,CCU,MAA,2026-04-17 13:06:41.701,2026-04-17 15:42:41.701,02:36:00,156.0,CCU → MAA,2026-04-17,2026-04-17,13,15,False
SJ177,SpiceJet,BOM,CCU,2026-04-17 13:04:41.703,2026-04-17 17:37:41.703,04:33:00,273.0,BOM → CCU,2026-04-17,2026-04-17,13,17,False
6F215,IndiGo,DEL,BLR,2026-04-17 13:00:41.703,2026-04-17 17:30:41.703,04:30:00,270.0,DEL → BLR,2026-04-17,2026-04-17,13,17,False
AI223,Air India,BOM,CCU,2026-04-17 12:53:41.703,2026-04-17 14:42:41.703,01:49:00,109.0,BOM → CCU,2026-04-17,2026-04-17,12,14,False
SJ069,SpiceJet,HYD,BLR,2026-04-17 12:53:41.701,2026-04-17 14:17:41.701,01:24:00,84.0,HYD → BLR,2026-04-17,2026-04-17,12,14,False
6F198,IndiGo,HYD,BLR,2026-04-17 12:40:41.703,2026-04-17 17:39:41.703,04:59:00,299.0,HYD → BLR,2026-04-17,2026-04-17,12,17,False
AI093,Air India,BOM,BLR,2026-04-17 12:35:41.702,2026-04-17 17:28:41.702,04:53:00,293.0,BOM → BLR,2026-04-17,2026-04-17,12,17,False
UK062,Vistara,HYD,DEL,2026-04-17 12:33:41.701,2026-04-17 15:35:41.701,03:02:00,182.0,HYD → DEL,2026-04-17,2026-04-17,12,15,False
6F057,IndiGo,MAA,DEL,2026-04-17 12:32:41.701,2026-04-17 15:50:41.701,03:18:00,198.0,MAA → DEL,2026-04-17,2026-04-17,12,15,False
UK064,Vistara,BOM,DEL,2026-04-17 12:25:41.701,2026-04-17 14:55:41.701,02:30:00,150.0,BOM → DEL,2026-04-17,2026-04-17,12,14,False
